batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B3136,M5,Thuoc_M5,2025-10-03,1100,CN7
B3137,M48,Thuoc_M48,2026-01-08,1000,CN5
B3138,M14,Thuoc_M14,2025-09-18,1100,CN8
B3139,M8,Thuoc_M8,2026-11-22,1900,CN7
B3140,M41,Thuoc_M41,2027-05-12,100,CN3
B3141,M5,Thuoc_M5,2026-03-13,800,CN5
B3142,M40,Thuoc_M40,2026-11-06,1900,CN2
B3143,M44,Thuoc_M44,2027-06-06,400,CN9
B3144,M23,Thuoc_M23,2027-07-04,1300,CN3
B3145,M38,Thuoc_M38,2026-06-19,1900,CN2
B3146,M33,Thuoc_M33,2027-04-22,1800,CN5
B3147,M12,Thuoc_M12,2025-09-25,300,CN8
B3148,M42,Thuoc_M42,2026-02-10,900,CN2
B3149,M28,Thuoc_M28,2027-06-25,1700,CN4
B3150,M31,Thuoc_M31,2026-09-07,1700,CN1
B3151,M46,Thuoc_M46,2027-07-07,2000,CN2
B3152,M20,Thuoc_M20,2026-11-27,400,CN2
B3153,M47,Thuoc_M47,2025-06-18,200,CN4
B3154,M38,Thuoc_M38,2026-01-16,1500,CN6
B3155,M19,Thuoc_M19,2026-07-28,500,CN7
B3156,M29,Thuoc_M29,2026-04-06,1600,CN10
B3157,M50,Thuoc_M50,2025-10-25,700,CN10
B3158,M5,Thuoc_M5,2025-12-25,1800,CN3
B3159,M31,Thuoc_M31,2026-10-18,900,CN4
B3160,M20,Thuoc_M20,2026-12-03,100,CN4
B3161,M24,Thuoc_M24,2025-03-24,1500,CN7
B3162,M17,Thuoc_M17,2025-11-27,1900,CN4
B3163,M3,Thuoc_M3,2026-03-25,1400,CN5
B3164,M18,Thuoc_M18,2027-02-10,300,CN10
B3165,M46,Thuoc_M46,2025-11-15,1200,CN7
B3166,M39,Thuoc_M39,2026-12-12,2000,CN7
B3167,M27,Thuoc_M27,2025-04-23,700,CN2
B3168,M45,Thuoc_M45,2026-10-12,600,CN1
B3169,M20,Thuoc_M20,2027-01-19,1800,CN10
B3170,M38,Thuoc_M38,2027-02-26,1600,CN2
B3171,M21,Thuoc_M21,2027-03-15,1300,CN1
B3172,M11,Thuoc_M11,2025-12-15,1200,CN10
B3173,M20,Thuoc_M20,2025-06-07,900,CN7
B3174,M29,Thuoc_M29,2025-09-25,300,CN5
B3175,M48,Thuoc_M48,2027-03-12,600,CN3
B3176,M39,Thuoc_M39,2027-08-29,1300,CN5
B3177,M47,Thuoc_M47,2026-08-29,1000,CN1
B3178,M28,Thuoc_M28,2026-09-13,1200,CN7
B3179,M49,Thuoc_M49,2026-09-17,1600,CN2
B3180,M20,Thuoc_M20,2025-09-27,900,CN9
B3181,M24,Thuoc_M24,2026-08-26,200,CN10
B3182,M30,Thuoc_M30,2025-08-01,1300,CN4
B3183,M1,Thuoc_M1,2027-05-06,1300,CN3
B3184,M12,Thuoc_M12,2027-06-17,500,CN6
B3185,M4,Thuoc_M4,2027-01-02,800,CN4
B3186,M39,Thuoc_M39,2026-07-20,1400,CN7
B3187,M42,Thuoc_M42,2025-05-03,1700,CN4
B3188,M47,Thuoc_M47,2027-06-02,1400,CN2
B3189,M43,Thuoc_M43,2027-06-29,1000,CN6
B3190,M13,Thuoc_M13,2026-01-06,1600,CN8
B3191,M35,Thuoc_M35,2026-07-11,100,CN6
B3192,M41,Thuoc_M41,2027-03-04,1100,CN2
B3193,M31,Thuoc_M31,2027-07-14,400,CN8
B3194,M46,Thuoc_M46,2026-07-23,300,CN9
B3195,M23,Thuoc_M23,2026-05-12,900,CN1
B3196,M10,Thuoc_M10,2025-10-18,1400,CN5
B3197,M23,Thuoc_M23,2025-12-01,1500,CN8
B3198,M30,Thuoc_M30,2026-03-13,700,CN6
B3199,M27,Thuoc_M27,2025-04-08,600,CN10
B3200,M47,Thuoc_M47,2027-06-22,1000,CN7
B3201,M15,Thuoc_M15,2026-12-28,1400,CN9
B3202,M41,Thuoc_M41,2027-03-06,600,CN8
B3203,M19,Thuoc_M19,2026-01-16,400,CN1
B3204,M26,Thuoc_M26,2027-05-05,1200,CN1
B3205,M12,Thuoc_M12,2026-09-10,1900,CN2
B3206,M30,Thuoc_M30,2025-05-15,700,CN7
B3207,M3,Thuoc_M3,2026-09-05,800,CN5
B3208,M28,Thuoc_M28,2026-10-03,1800,CN7
B3209,M21,Thuoc_M21,2026-06-24,1800,CN9
B3210,M11,Thuoc_M11,2026-08-22,300,CN8
B3211,M17,Thuoc_M17,2026-04-10,1000,CN6
B3212,M37,Thuoc_M37,2025-05-22,300,CN5
B3213,M45,Thuoc_M45,2025-09-28,300,CN9
B3214,M37,Thuoc_M37,2027-04-30,600,CN6
B3215,M34,Thuoc_M34,2027-01-05,1800,CN3
B3216,M11,Thuoc_M11,2025-12-12,1500,CN3
B3217,M48,Thuoc_M48,2026-08-12,300,CN9
B3218,M44,Thuoc_M44,2025-12-20,1800,CN8
B3219,M44,Thuoc_M44,2026-01-17,1000,CN1
B3220,M6,Thuoc_M6,2026-07-30,400,CN7
B3221,M3,Thuoc_M3,2025-07-04,1500,CN1
B3222,M31,Thuoc_M31,2026-02-21,1400,CN8
B3223,M4,Thuoc_M4,2027-06-28,1000,CN5
B3224,M3,Thuoc_M3,2025-11-23,1800,CN3
B3225,M30,Thuoc_M30,2026-12-27,1000,CN9
B3226,M38,Thuoc_M38,2025-07-10,800,CN7
B3227,M11,Thuoc_M11,2027-06-16,500,CN3
B3228,M47,Thuoc_M47,2025-04-20,100,CN8
B3229,M4,Thuoc_M4,2027-04-18,1000,CN6
B3230,M2,Thuoc_M2,2026-03-29,600,CN5
B3231,M10,Thuoc_M10,2027-03-12,600,CN4
B3232,M36,Thuoc_M36,2026-03-06,600,CN1
B3233,M34,Thuoc_M34,2025-08-23,300,CN1
B3234,M41,Thuoc_M41,2027-04-30,1900,CN9
B3235,M1,Thuoc_M1,2026-08-03,1500,CN3
B3236,M11,Thuoc_M11,2025-09-16,100,CN3
B3237,M18,Thuoc_M18,2026-08-23,900,CN2
B3238,M46,Thuoc_M46,2026-11-28,1500,CN4
B3239,M4,Thuoc_M4,2027-03-23,200,CN4
B3240,M49,Thuoc_M49,2026-08-21,700,CN6
B3241,M47,Thuoc_M47,2027-04-04,600,CN8
B3242,M13,Thuoc_M13,2026-01-27,1800,CN1
B3243,M1,Thuoc_M1,2026-10-18,400,CN8
B3244,M28,Thuoc_M28,2026-10-29,2000,CN9
B3245,M24,Thuoc_M24,2025-12-27,2000,CN1
B3246,M25,Thuoc_M25,2025-12-04,800,CN1
B3247,M17,Thuoc_M17,2026-07-08,2000,CN5
B3248,M44,Thuoc_M44,2026-11-11,1400,CN3
B3249,M6,Thuoc_M6,2027-05-23,1400,CN4
B3250,M2,Thuoc_M2,2025-07-31,1000,CN4
B3251,M47,Thuoc_M47,2027-06-04,300,CN7
B3252,M47,Thuoc_M47,2026-09-07,1500,CN6
B3253,M30,Thuoc_M30,2026-05-26,1100,CN10
B3254,M27,Thuoc_M27,2026-06-27,1700,CN3
B3255,M28,Thuoc_M28,2027-02-26,1000,CN3
B3256,M9,Thuoc_M9,2026-12-08,900,CN8
B3257,M24,Thuoc_M24,2026-10-19,2000,CN5
B3258,M46,Thuoc_M46,2027-06-02,500,CN9
B3259,M37,Thuoc_M37,2026-07-04,1800,CN1
B3260,M37,Thuoc_M37,2027-07-07,900,CN10
B3261,M44,Thuoc_M44,2025-06-24,200,CN4
B3262,M12,Thuoc_M12,2027-01-02,1400,CN9
B3263,M6,Thuoc_M6,2027-02-25,600,CN1
B3264,M4,Thuoc_M4,2026-07-22,200,CN4
B3265,M42,Thuoc_M42,2025-04-04,800,CN6
B3266,M43,Thuoc_M43,2027-01-06,600,CN6
B3267,M48,Thuoc_M48,2026-12-02,1500,CN1
B3268,M16,Thuoc_M16,2027-07-06,1400,CN1
B3269,M49,Thuoc_M49,2026-05-20,2000,CN7
B3270,M22,Thuoc_M22,2027-02-05,2000,CN1
B3271,M48,Thuoc_M48,2025-10-20,600,CN5
B3272,M7,Thuoc_M7,2026-04-26,500,CN8
B3273,M7,Thuoc_M7,2025-04-12,600,CN5
B3274,M39,Thuoc_M39,2026-04-16,900,CN5
B3275,M30,Thuoc_M30,2026-06-21,1100,CN9
B3276,M16,Thuoc_M16,2026-12-20,300,CN6
B3277,M35,Thuoc_M35,2026-09-21,200,CN9
B3278,M39,Thuoc_M39,2027-01-18,1400,CN2
B3279,M1,Thuoc_M1,2027-06-26,1800,CN5
B3280,M28,Thuoc_M28,2026-01-20,1600,CN7
B3281,M50,Thuoc_M50,2027-01-01,200,CN8
B3282,M42,Thuoc_M42,2026-09-01,1900,CN2
B3283,M13,Thuoc_M13,2026-08-28,900,CN7
B3284,M17,Thuoc_M17,2027-03-28,600,CN5
B3285,M39,Thuoc_M39,2025-09-20,800,CN4
B3286,M25,Thuoc_M25,2027-05-12,1200,CN1
B3287,M14,Thuoc_M14,2026-12-28,1600,CN6
B3288,M35,Thuoc_M35,2025-04-28,500,CN4
B3289,M48,Thuoc_M48,2027-02-10,700,CN9
B3290,M6,Thuoc_M6,2027-04-09,600,CN6
B3291,M17,Thuoc_M17,2027-01-05,1900,CN10
B3292,M3,Thuoc_M3,2026-05-17,1000,CN4
B3293,M29,Thuoc_M29,2025-11-19,1800,CN6
B3294,M42,Thuoc_M42,2027-07-26,700,CN7
B3295,M42,Thuoc_M42,2025-09-19,200,CN8
B3296,M2,Thuoc_M2,2027-06-27,800,CN5
B3297,M38,Thuoc_M38,2027-03-26,1800,CN1
B3298,M27,Thuoc_M27,2026-06-16,100,CN1
B3299,M43,Thuoc_M43,2027-03-04,1100,CN6
B3300,M18,Thuoc_M18,2026-09-22,2000,CN10
B3301,M12,Thuoc_M12,2025-07-15,2000,CN4
B3302,M50,Thuoc_M50,2027-08-14,1700,CN2
B3303,M10,Thuoc_M10,2025-07-16,1700,CN1
B3304,M9,Thuoc_M9,2027-04-03,300,CN2
B3305,M13,Thuoc_M13,2027-07-05,1900,CN2
B3306,M24,Thuoc_M24,2027-05-03,100,CN3
B3307,M37,Thuoc_M37,2025-06-13,200,CN7
B3308,M14,Thuoc_M14,2025-11-18,900,CN10
B3309,M22,Thuoc_M22,2026-08-03,1700,CN2
B3310,M48,Thuoc_M48,2025-06-25,2000,CN5
B3311,M43,Thuoc_M43,2027-06-09,900,CN1
B3312,M12,Thuoc_M12,2026-06-04,1200,CN8
B3313,M24,Thuoc_M24,2026-04-17,1400,CN2
B3314,M23,Thuoc_M23,2027-01-22,400,CN7
B3315,M29,Thuoc_M29,2025-04-14,1200,CN2
B3316,M6,Thuoc_M6,2025-10-20,1800,CN7
B3317,M30,Thuoc_M30,2026-07-03,1800,CN1
B3318,M42,Thuoc_M42,2027-04-20,2000,CN5
B3319,M10,Thuoc_M10,2027-04-30,200,CN9
B3320,M29,Thuoc_M29,2026-11-22,1400,CN8
B3321,M12,Thuoc_M12,2025-08-24,200,CN10
B3322,M29,Thuoc_M29,2025-12-04,1300,CN10
B3323,M34,Thuoc_M34,2027-04-13,1600,CN5
B3324,M33,Thuoc_M33,2027-05-02,300,CN10
B3325,M11,Thuoc_M11,2027-04-01,1500,CN7
B3326,M49,Thuoc_M49,2025-12-07,1900,CN2
B3327,M15,Thuoc_M15,2026-11-08,700,CN2
B3328,M46,Thuoc_M46,2026-01-09,500,CN1
B3329,M33,Thuoc_M33,2025-07-10,1200,CN8
B3330,M6,Thuoc_M6,2026-06-15,1600,CN7
B3331,M47,Thuoc_M47,2027-07-24,1100,CN10
B3332,M17,Thuoc_M17,2027-02-01,200,CN9
B3333,M2,Thuoc_M2,2025-10-21,300,CN6
B3334,M25,Thuoc_M25,2025-09-23,1100,CN1
B3335,M15,Thuoc_M15,2027-08-17,1700,CN1
B3336,M12,Thuoc_M12,2025-11-12,1400,CN8
B3337,M38,Thuoc_M38,2026-02-03,2000,CN10
B3338,M35,Thuoc_M35,2027-05-07,100,CN8
B3339,M47,Thuoc_M47,2026-10-12,1800,CN8
B3340,M21,Thuoc_M21,2026-05-30,900,CN8
B3341,M28,Thuoc_M28,2027-03-20,400,CN9
B3342,M47,Thuoc_M47,2027-07-04,1900,CN9
B3343,M40,Thuoc_M40,2025-03-25,1200,CN10
B3344,M39,Thuoc_M39,2027-06-01,400,CN9
B3345,M27,Thuoc_M27,2025-07-26,1400,CN5
B3346,M34,Thuoc_M34,2027-03-01,100,CN2
B3347,M21,Thuoc_M21,2026-06-18,1800,CN1
B3348,M12,Thuoc_M12,2026-08-11,1500,CN2
B3349,M26,Thuoc_M26,2026-04-07,1200,CN8
B3350,M49,Thuoc_M49,2027-08-11,1600,CN8
B3351,M29,Thuoc_M29,2027-09-02,1200,CN10
B3352,M22,Thuoc_M22,2026-08-05,1500,CN10
B3353,M17,Thuoc_M17,2026-11-17,1000,CN7
B3354,M11,Thuoc_M11,2027-06-29,1900,CN4
B3355,M32,Thuoc_M32,2027-03-02,1000,CN1
B3356,M28,Thuoc_M28,2025-05-20,800,CN9
B3357,M19,Thuoc_M19,2026-08-08,800,CN7
B3358,M15,Thuoc_M15,2026-11-30,100,CN7
B3359,M22,Thuoc_M22,2027-09-01,900,CN2
B3360,M13,Thuoc_M13,2027-04-24,1100,CN10
B3361,M30,Thuoc_M30,2025-05-22,700,CN4
B3362,M24,Thuoc_M24,2026-02-12,400,CN2
B3363,M37,Thuoc_M37,2025-04-02,500,CN7
B3364,M42,Thuoc_M42,2027-01-26,100,CN1
B3365,M12,Thuoc_M12,2027-05-20,1200,CN10
B3366,M45,Thuoc_M45,2026-11-25,600,CN7
B3367,M20,Thuoc_M20,2027-03-11,200,CN8
B3368,M29,Thuoc_M29,2025-08-14,900,CN3
B3369,M33,Thuoc_M33,2026-09-21,1800,CN9
B3370,M22,Thuoc_M22,2025-03-21,1000,CN9
B3371,M45,Thuoc_M45,2026-04-16,600,CN1
B3372,M28,Thuoc_M28,2027-02-18,400,CN6
B3373,M24,Thuoc_M24,2027-05-03,1500,CN2
B3374,M7,Thuoc_M7,2026-11-12,1900,CN10
B3375,M46,Thuoc_M46,2025-12-30,400,CN2
B3376,M40,Thuoc_M40,2025-05-07,1600,CN3
B3377,M35,Thuoc_M35,2026-03-29,1100,CN4
B3378,M2,Thuoc_M2,2026-01-30,1100,CN10
B3379,M39,Thuoc_M39,2025-06-19,1400,CN9
B3380,M36,Thuoc_M36,2027-02-20,800,CN1
B3381,M39,Thuoc_M39,2027-08-24,700,CN5
B3382,M15,Thuoc_M15,2027-06-27,2000,CN9
B3383,M27,Thuoc_M27,2027-01-25,300,CN1
B3384,M19,Thuoc_M19,2025-05-16,800,CN10
B3385,M41,Thuoc_M41,2026-02-28,600,CN1
B3386,M32,Thuoc_M32,2027-01-26,1100,CN4
B3387,M27,Thuoc_M27,2026-10-16,100,CN4
B3388,M8,Thuoc_M8,2027-01-05,1400,CN5
B3389,M50,Thuoc_M50,2026-09-29,200,CN3
B3390,M49,Thuoc_M49,2027-05-22,1400,CN7
B3391,M38,Thuoc_M38,2026-06-14,1100,CN4
B3392,M5,Thuoc_M5,2027-01-29,1000,CN5
B3393,M43,Thuoc_M43,2027-05-09,300,CN4
B3394,M10,Thuoc_M10,2025-10-26,1200,CN5
B3395,M18,Thuoc_M18,2025-07-27,1800,CN8
B3396,M2,Thuoc_M2,2025-08-04,400,CN1
B3397,M17,Thuoc_M17,2025-04-03,500,CN5
B3398,M7,Thuoc_M7,2027-01-26,1600,CN5
B3399,M40,Thuoc_M40,2027-07-16,700,CN2
B3400,M26,Thuoc_M26,2025-10-11,1700,CN7
B3401,M15,Thuoc_M15,2027-05-12,1300,CN10
B3402,M19,Thuoc_M19,2025-09-22,1600,CN2
B3403,M12,Thuoc_M12,2025-04-08,1500,CN7
B3404,M20,Thuoc_M20,2027-06-24,500,CN3
B3405,M25,Thuoc_M25,2026-08-07,1900,CN5
B3406,M27,Thuoc_M27,2025-11-13,1900,CN1
B3407,M4,Thuoc_M4,2026-06-15,500,CN6
B3408,M44,Thuoc_M44,2025-12-07,1700,CN1
B3409,M20,Thuoc_M20,2026-07-19,100,CN1
B3410,M32,Thuoc_M32,2026-03-01,1400,CN6
B3411,M28,Thuoc_M28,2026-09-13,200,CN3
B3412,M32,Thuoc_M32,2026-09-17,900,CN8
B3413,M4,Thuoc_M4,2025-05-28,200,CN5
B3414,M17,Thuoc_M17,2026-12-23,1400,CN5
B3415,M31,Thuoc_M31,2025-06-19,300,CN7
B3416,M9,Thuoc_M9,2025-07-28,1000,CN1
B3417,M3,Thuoc_M3,2025-09-13,1500,CN7
B3418,M5,Thuoc_M5,2025-08-08,600,CN5
B3419,M44,Thuoc_M44,2025-06-22,1600,CN7
B3420,M6,Thuoc_M6,2026-04-25,100,CN3
B3421,M39,Thuoc_M39,2025-12-20,1200,CN3
B3422,M43,Thuoc_M43,2025-12-05,500,CN9
B3423,M30,Thuoc_M30,2026-07-02,900,CN10
B3424,M35,Thuoc_M35,2026-12-10,1700,CN8
B3425,M34,Thuoc_M34,2026-05-21,1800,CN9
B3426,M25,Thuoc_M25,2026-05-24,900,CN9
B3427,M9,Thuoc_M9,2025-09-03,800,CN7
B3428,M34,Thuoc_M34,2026-06-03,1100,CN6
B3429,M2,Thuoc_M2,2025-08-15,1800,CN6
B3430,M12,Thuoc_M12,2025-04-19,1200,CN4
B3431,M18,Thuoc_M18,2026-01-08,100,CN3
B3432,M23,Thuoc_M23,2027-05-25,500,CN5
B3433,M33,Thuoc_M33,2025-05-21,1200,CN3
B3434,M45,Thuoc_M45,2027-05-27,1400,CN1
B3435,M48,Thuoc_M48,2027-03-10,1200,CN1
B3436,M20,Thuoc_M20,2027-08-23,1700,CN6
B3437,M28,Thuoc_M28,2026-07-03,400,CN7
B3438,M38,Thuoc_M38,2026-08-02,1500,CN2
B3439,M26,Thuoc_M26,2027-02-07,1700,CN10
B3440,M16,Thuoc_M16,2027-03-30,200,CN8
B3441,M45,Thuoc_M45,2026-01-31,1500,CN1
B3442,M19,Thuoc_M19,2025-12-21,500,CN7
B3443,M14,Thuoc_M14,2026-10-20,600,CN2
B3444,M10,Thuoc_M10,2025-10-30,1100,CN4
B3445,M49,Thuoc_M49,2026-12-10,1400,CN8
B3446,M38,Thuoc_M38,2027-01-08,1500,CN9
B3447,M15,Thuoc_M15,2025-08-19,200,CN10
B3448,M12,Thuoc_M12,2025-10-11,500,CN6
B3449,M49,Thuoc_M49,2025-08-26,2000,CN4
B3450,M34,Thuoc_M34,2025-04-13,700,CN1
B3451,M33,Thuoc_M33,2025-03-27,300,CN10
B3452,M28,Thuoc_M28,2026-05-19,2000,CN2
B3453,M36,Thuoc_M36,2026-06-03,300,CN1
B3454,M16,Thuoc_M16,2025-08-13,1500,CN10
B3455,M4,Thuoc_M4,2025-06-09,2000,CN9
B3456,M39,Thuoc_M39,2026-08-13,1200,CN4
B3457,M28,Thuoc_M28,2027-06-27,1900,CN8
B3458,M24,Thuoc_M24,2027-07-31,600,CN9
B3459,M15,Thuoc_M15,2026-01-25,1500,CN5
B3460,M12,Thuoc_M12,2026-03-12,1500,CN5
B3461,M36,Thuoc_M36,2027-04-02,1600,CN2
B3462,M21,Thuoc_M21,2026-06-04,1200,CN2
B3463,M15,Thuoc_M15,2025-09-02,1900,CN4
B3464,M1,Thuoc_M1,2027-06-09,100,CN4
B3465,M50,Thuoc_M50,2025-03-20,300,CN5
B3466,M11,Thuoc_M11,2027-03-26,400,CN7
B3467,M39,Thuoc_M39,2027-01-09,1000,CN6
B3468,M5,Thuoc_M5,2025-10-03,1900,CN6
B3469,M30,Thuoc_M30,2027-02-11,100,CN5
B3470,M47,Thuoc_M47,2025-12-22,400,CN2
B3471,M11,Thuoc_M11,2025-06-29,1500,CN3
B3472,M23,Thuoc_M23,2026-07-21,800,CN7
B3473,M26,Thuoc_M26,2026-11-16,200,CN10
B3474,M50,Thuoc_M50,2025-03-28,900,CN9
B3475,M14,Thuoc_M14,2026-07-28,1900,CN7
B3476,M43,Thuoc_M43,2026-07-10,100,CN5
B3477,M29,Thuoc_M29,2026-10-22,1800,CN6
B3478,M12,Thuoc_M12,2026-05-03,1300,CN3
B3479,M22,Thuoc_M22,2026-04-11,1900,CN8
B3480,M29,Thuoc_M29,2026-05-16,1100,CN4
B3481,M32,Thuoc_M32,2026-03-07,1400,CN1
B3482,M3,Thuoc_M3,2026-07-26,300,CN7
B3483,M5,Thuoc_M5,2025-03-18,700,CN10
B3484,M5,Thuoc_M5,2027-08-04,1900,CN7
B3485,M32,Thuoc_M32,2025-11-05,200,CN2
B3486,M18,Thuoc_M18,2026-07-19,1100,CN7
B3487,M15,Thuoc_M15,2025-11-11,1200,CN2
B3488,M26,Thuoc_M26,2026-11-12,1200,CN4
B3489,M49,Thuoc_M49,2025-04-11,1200,CN2
B3490,M45,Thuoc_M45,2025-04-27,1600,CN9
B3491,M7,Thuoc_M7,2026-11-20,200,CN2
B3492,M41,Thuoc_M41,2026-10-18,800,CN3
B3493,M50,Thuoc_M50,2027-08-23,1400,CN8
B3494,M1,Thuoc_M1,2026-03-14,1600,CN2
B3495,M18,Thuoc_M18,2026-07-25,1400,CN5
B3496,M48,Thuoc_M48,2025-05-02,1900,CN7
B3497,M17,Thuoc_M17,2025-06-08,300,CN8
B3498,M10,Thuoc_M10,2025-10-15,700,CN7
B3499,M2,Thuoc_M2,2026-12-19,1600,CN5
B3500,M42,Thuoc_M42,2026-04-27,1200,CN6
B3501,M11,Thuoc_M11,2025-10-25,1800,CN4
B3502,M3,Thuoc_M3,2027-05-26,600,CN9
B3503,M24,Thuoc_M24,2027-04-14,2000,CN3
B3504,M24,Thuoc_M24,2026-01-24,600,CN6
B3505,M9,Thuoc_M9,2026-10-11,900,CN3
B3506,M42,Thuoc_M42,2026-12-22,1300,CN4
B3507,M28,Thuoc_M28,2027-02-11,2000,CN9
B3508,M10,Thuoc_M10,2027-03-06,400,CN6
B3509,M41,Thuoc_M41,2025-05-01,1400,CN2
B3510,M38,Thuoc_M38,2027-07-19,1600,CN2
B3511,M2,Thuoc_M2,2026-07-30,800,CN10
B3512,M48,Thuoc_M48,2026-09-13,1900,CN6
B3513,M24,Thuoc_M24,2025-05-10,400,CN5
B3514,M47,Thuoc_M47,2026-06-28,1700,CN3
B3515,M10,Thuoc_M10,2027-07-04,1600,CN4
B3516,M33,Thuoc_M33,2025-03-20,1500,CN8
B3517,M39,Thuoc_M39,2025-12-12,1000,CN2
B3518,M38,Thuoc_M38,2026-03-08,1400,CN3
B3519,M49,Thuoc_M49,2025-03-26,800,CN2
B3520,M22,Thuoc_M22,2026-10-25,900,CN3
B3521,M41,Thuoc_M41,2027-04-04,100,CN9
B3522,M19,Thuoc_M19,2026-06-22,1900,CN2
B3523,M44,Thuoc_M44,2026-06-30,600,CN7
B3524,M17,Thuoc_M17,2025-04-09,1700,CN3
B3525,M11,Thuoc_M11,2026-10-27,100,CN5
B3526,M27,Thuoc_M27,2026-02-15,1300,CN10
B3527,M36,Thuoc_M36,2027-01-15,1300,CN10
B3528,M16,Thuoc_M16,2025-12-20,2000,CN2
B3529,M5,Thuoc_M5,2025-03-26,800,CN1
B3530,M30,Thuoc_M30,2027-06-02,300,CN8
B3531,M41,Thuoc_M41,2025-06-16,1800,CN6
B3532,M1,Thuoc_M1,2027-02-01,1900,CN3
B3533,M7,Thuoc_M7,2026-01-21,1200,CN3
B3534,M29,Thuoc_M29,2027-01-12,2000,CN8
B3535,M32,Thuoc_M32,2026-04-16,1500,CN9
B3536,M34,Thuoc_M34,2025-04-12,1300,CN5
B3537,M7,Thuoc_M7,2026-06-19,800,CN1
B3538,M14,Thuoc_M14,2025-11-30,900,CN7
B3539,M13,Thuoc_M13,2025-09-13,1000,CN7
B3540,M4,Thuoc_M4,2025-08-21,700,CN9
B3541,M18,Thuoc_M18,2027-01-31,1900,CN6
B3542,M22,Thuoc_M22,2026-05-12,1100,CN10
B3543,M22,Thuoc_M22,2026-12-22,900,CN1
B3544,M44,Thuoc_M44,2025-05-28,300,CN5
B3545,M6,Thuoc_M6,2026-04-21,1500,CN9
B3546,M36,Thuoc_M36,2025-07-14,200,CN4
B3547,M47,Thuoc_M47,2025-10-18,100,CN7
B3548,M41,Thuoc_M41,2026-09-19,1600,CN5
B3549,M12,Thuoc_M12,2026-06-22,600,CN3
B3550,M46,Thuoc_M46,2026-05-12,1500,CN9
B3551,M1,Thuoc_M1,2025-10-20,500,CN10
B3552,M34,Thuoc_M34,2027-01-13,200,CN7
B3553,M49,Thuoc_M49,2025-08-05,1100,CN1
B3554,M18,Thuoc_M18,2026-10-28,100,CN2
B3555,M7,Thuoc_M7,2025-08-10,600,CN6
B3556,M15,Thuoc_M15,2026-10-06,1900,CN4
B3557,M2,Thuoc_M2,2026-09-09,100,CN10
B3558,M37,Thuoc_M37,2026-07-15,1500,CN9
B3559,M12,Thuoc_M12,2027-07-05,500,CN6
B3560,M16,Thuoc_M16,2026-12-13,600,CN6
B3561,M25,Thuoc_M25,2027-07-08,1700,CN8
B3562,M3,Thuoc_M3,2025-03-26,1900,CN6
B3563,M44,Thuoc_M44,2025-12-12,1000,CN3
B3564,M50,Thuoc_M50,2027-01-31,500,CN1
B3565,M41,Thuoc_M41,2026-04-02,300,CN9
B3566,M46,Thuoc_M46,2025-07-13,1900,CN5
B3567,M18,Thuoc_M18,2026-11-14,1000,CN1
B3568,M12,Thuoc_M12,2025-10-29,400,CN5
B3569,M16,Thuoc_M16,2025-06-13,800,CN7
B3570,M19,Thuoc_M19,2025-03-30,1800,CN10
B3571,M49,Thuoc_M49,2025-09-01,1600,CN8
B3572,M28,Thuoc_M28,2026-05-12,1900,CN9
B3573,M38,Thuoc_M38,2025-05-28,500,CN6
B3574,M29,Thuoc_M29,2027-04-19,1100,CN8
B3575,M10,Thuoc_M10,2025-09-25,1100,CN4
B3576,M32,Thuoc_M32,2027-06-12,1100,CN4
B3577,M40,Thuoc_M40,2025-10-20,1000,CN10
B3578,M33,Thuoc_M33,2025-08-24,800,CN5
B3579,M13,Thuoc_M13,2027-07-23,1800,CN5
B3580,M23,Thuoc_M23,2026-11-11,1300,CN3
B3581,M30,Thuoc_M30,2026-09-20,1100,CN6
B3582,M1,Thuoc_M1,2026-09-05,400,CN2
B3583,M2,Thuoc_M2,2027-02-15,1400,CN1
B3584,M43,Thuoc_M43,2025-12-28,1200,CN9
B3585,M40,Thuoc_M40,2025-06-14,1300,CN7
B3586,M7,Thuoc_M7,2026-01-24,1300,CN6
B3587,M14,Thuoc_M14,2026-03-05,1400,CN6
B3588,M6,Thuoc_M6,2027-01-17,1700,CN9
B3589,M44,Thuoc_M44,2026-07-29,100,CN9
B3590,M30,Thuoc_M30,2025-12-17,400,CN8
B3591,M7,Thuoc_M7,2026-10-05,1300,CN6
B3592,M27,Thuoc_M27,2026-10-14,900,CN7
B3593,M4,Thuoc_M4,2026-01-13,200,CN10
B3594,M2,Thuoc_M2,2026-03-25,700,CN3
B3595,M44,Thuoc_M44,2026-01-27,100,CN5
B3596,M8,Thuoc_M8,2026-07-08,500,CN6
B3597,M35,Thuoc_M35,2026-01-22,1000,CN3
B3598,M3,Thuoc_M3,2025-10-08,600,CN5
B3599,M11,Thuoc_M11,2026-04-13,1700,CN4
B3600,M21,Thuoc_M21,2026-11-18,1600,CN6
B3601,M42,Thuoc_M42,2025-08-07,1700,CN1
B3602,M7,Thuoc_M7,2027-03-26,800,CN7
B3603,M30,Thuoc_M30,2026-06-21,1100,CN5
B3604,M1,Thuoc_M1,2025-09-09,1600,CN3
B3605,M10,Thuoc_M10,2025-08-29,1900,CN9
B3606,M44,Thuoc_M44,2025-10-03,700,CN1
B3607,M15,Thuoc_M15,2027-06-04,1000,CN1
